event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
31471,Tsik,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.17349112033844,""mean_token_logprob"":-1.17349112033844,""token_logprobs"":[-1.17349112033844]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.86099112033844,""mean_token_logprob"":-1.86099112033844,""token_logprobs"":[-1.86099112033844]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-5.73599100112915,""mean_token_logprob"":-5.73599100112915,""token_logprobs"":[-5.73599100112915]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.36099112033844,""mean_token_logprob"":-1.36099112033844,""token_logprobs"":[-1.36099112033844]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.67349112033844,""mean_token_logprob"":-1.67349112033844,""token_logprobs"":[-1.67349112033844]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.7984910011291504,""mean_token_logprob"":-2.7984910011291504,""token_logprobs"":[-2.7984910011291504]}]",D,false
31828,Seep,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.2041926383972168,""mean_token_logprob"":-1.2041926383972168,""token_logprobs"":[-1.2041926383972168]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8916926383972168,""mean_token_logprob"":-1.8916926383972168,""token_logprobs"":[-1.8916926383972168]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.7666926383972168,""mean_token_logprob"":-1.7666926383972168,""token_logprobs"":[-1.7666926383972168]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.8291926383972168,""mean_token_logprob"":-1.8291926383972168,""token_logprobs"":[-1.8291926383972168]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.7666926383972168,""mean_token_logprob"":-1.7666926383972168,""token_logprobs"":[-1.7666926383972168]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.766692638397217,""mean_token_logprob"":-3.766692638397217,""token_logprobs"":[-3.766692638397217]}]",D,false
34756,Phee,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.2897545099258423,""mean_token_logprob"":-1.2897545099258423,""token_logprobs"":[-1.2897545099258423]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8522545099258423,""mean_token_logprob"":-1.8522545099258423,""token_logprobs"":[-1.8522545099258423]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.8522545099258423,""mean_token_logprob"":-1.8522545099258423,""token_logprobs"":[-1.8522545099258423]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.7272545099258423,""mean_token_logprob"":-1.7272545099258423,""token_logprobs"":[-1.7272545099258423]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.7897545099258423,""mean_token_logprob"":-1.7897545099258423,""token_logprobs"":[-1.7897545099258423]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.227254390716553,""mean_token_logprob"":-4.227254390716553,""token_logprobs"":[-4.227254390716553]}]",D,false
36485,Phee,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.1073248386383057,""mean_token_logprob"":-1.1073248386383057,""token_logprobs"":[-1.1073248386383057]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8573248386383057,""mean_token_logprob"":-1.8573248386383057,""token_logprobs"":[-1.8573248386383057]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.6698248386383057,""mean_token_logprob"":-2.6698248386383057,""token_logprobs"":[-2.6698248386383057]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.7948248386383057,""mean_token_logprob"":-1.7948248386383057,""token_logprobs"":[-1.7948248386383057]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.7948248386383057,""mean_token_logprob"":-1.7948248386383057,""token_logprobs"":[-1.7948248386383057]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.3573248386383057,""mean_token_logprob"":-2.3573248386383057,""token_logprobs"":[-2.3573248386383057]}]",D,false
36522,Twitter,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-0.904872477054596,""mean_token_logprob"":-0.904872477054596,""token_logprobs"":[-0.904872477054596]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-2.092372417449951,""mean_token_logprob"":-2.092372417449951,""token_logprobs"":[-2.092372417449951]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.154872417449951,""mean_token_logprob"":-2.154872417449951,""token_logprobs"":[-2.154872417449951]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.7798724174499512,""mean_token_logprob"":-1.7798724174499512,""token_logprobs"":[-1.7798724174499512]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.9673724174499512,""mean_token_logprob"":-1.9673724174499512,""token_logprobs"":[-1.9673724174499512]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.342372417449951,""mean_token_logprob"":-3.342372417449951,""token_logprobs"":[-3.342372417449951]}]",D,false
405841,Infant Cry,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.2592483758926392,""mean_token_logprob"":-1.2592483758926392,""token_logprobs"":[-1.2592483758926392]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.3842483758926392,""mean_token_logprob"":-1.3842483758926392,""token_logprobs"":[-1.3842483758926392]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.00924825668335,""mean_token_logprob"":-4.00924825668335,""token_logprobs"":[-4.00924825668335]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6342483758926392,""mean_token_logprob"":-1.6342483758926392,""token_logprobs"":[-1.6342483758926392]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6967483758926392,""mean_token_logprob"":-1.6967483758926392,""token_logprobs"":[-1.6967483758926392]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.0717482566833496,""mean_token_logprob"":-3.0717482566833496,""token_logprobs"":[-3.0717482566833496]}]",D,true
408631,Phee,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.1988228559494019,""mean_token_logprob"":-1.1988228559494019,""token_logprobs"":[-1.1988228559494019]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-2.0113229751586914,""mean_token_logprob"":-2.0113229751586914,""token_logprobs"":[-2.0113229751586914]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.5113229751586914,""mean_token_logprob"":-2.5113229751586914,""token_logprobs"":[-2.5113229751586914]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.7613228559494019,""mean_token_logprob"":-1.7613228559494019,""token_logprobs"":[-1.7613228559494019]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.8863228559494019,""mean_token_logprob"":-1.8863228559494019,""token_logprobs"":[-1.8863228559494019]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.9488228559494019,""mean_token_logprob"":-1.9488228559494019,""token_logprobs"":[-1.9488228559494019]}]",D,false
50919,Tsik,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.082949161529541,""mean_token_logprob"":-1.082949161529541,""token_logprobs"":[-1.082949161529541]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.707949161529541,""mean_token_logprob"":-1.707949161529541,""token_logprobs"":[-1.707949161529541]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.645449161529541,""mean_token_logprob"":-2.645449161529541,""token_logprobs"":[-2.645449161529541]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.832949161529541,""mean_token_logprob"":-1.832949161529541,""token_logprobs"":[-1.832949161529541]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.832949161529541,""mean_token_logprob"":-1.832949161529541,""token_logprobs"":[-1.832949161529541]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.582949161529541,""mean_token_logprob"":-2.582949161529541,""token_logprobs"":[-2.582949161529541]}]",D,false
51436,Trill,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.2406989336013794,""mean_token_logprob"":-1.2406989336013794,""token_logprobs"":[-1.2406989336013794]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7406989336013794,""mean_token_logprob"":-1.7406989336013794,""token_logprobs"":[-1.7406989336013794]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.24069881439209,""mean_token_logprob"":-2.24069881439209,""token_logprobs"":[-2.24069881439209]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.8031989336013794,""mean_token_logprob"":-1.8031989336013794,""token_logprobs"":[-1.8031989336013794]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6156989336013794,""mean_token_logprob"":-1.6156989336013794,""token_logprobs"":[-1.6156989336013794]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.30319881439209,""mean_token_logprob"":-3.30319881439209,""token_logprobs"":[-3.30319881439209]}]",D,false
517703,Trill,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.3619035482406616,""mean_token_logprob"":-1.3619035482406616,""token_logprobs"":[-1.3619035482406616]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7369035482406616,""mean_token_logprob"":-1.7369035482406616,""token_logprobs"":[-1.7369035482406616]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.424403667449951,""mean_token_logprob"":-2.424403667449951,""token_logprobs"":[-2.424403667449951]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.7994035482406616,""mean_token_logprob"":-1.7994035482406616,""token_logprobs"":[-1.7994035482406616]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4244035482406616,""mean_token_logprob"":-1.4244035482406616,""token_logprobs"":[-1.4244035482406616]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.299403667449951,""mean_token_logprob"":-3.299403667449951,""token_logprobs"":[-3.299403667449951]}]",D,false
