event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
31471,Tsik,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.0973691940307617,""mean_token_logprob"":-1.0973691940307617,""token_logprobs"":[-1.0973691940307617]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.9098691940307617,""mean_token_logprob"":-2.9098691940307617,""token_logprobs"":[-2.9098691940307617]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.2223691940307617,""mean_token_logprob"":-1.2223691940307617,""token_logprobs"":[-1.2223691940307617]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5348691940307617,""mean_token_logprob"":-1.5348691940307617,""token_logprobs"":[-1.5348691940307617]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.534869194030762,""mean_token_logprob"":-4.534869194030762,""token_logprobs"":[-4.534869194030762]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-5.378619194030762,""mean_token_logprob"":-5.378619194030762,""token_logprobs"":[-5.378619194030762]}]",E,false
31828,Seep,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-0.9548953771591187,""mean_token_logprob"":-0.9548953771591187,""token_logprobs"":[-0.9548953771591187]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.517395496368408,""mean_token_logprob"":-2.517395496368408,""token_logprobs"":[-2.517395496368408]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5173953771591187,""mean_token_logprob"":-1.5173953771591187,""token_logprobs"":[-1.5173953771591187]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5173953771591187,""mean_token_logprob"":-1.5173953771591187,""token_logprobs"":[-1.5173953771591187]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.267395496368408,""mean_token_logprob"":-4.267395496368408,""token_logprobs"":[-4.267395496368408]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.954895496368408,""mean_token_logprob"":-4.954895496368408,""token_logprobs"":[-4.954895496368408]}]",E,false
34756,Phee,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-0.9851881265640259,""mean_token_logprob"":-0.9851881265640259,""token_logprobs"":[-0.9851881265640259]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.1101880073547363,""mean_token_logprob"":-3.1101880073547363,""token_logprobs"":[-3.1101880073547363]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4851881265640259,""mean_token_logprob"":-1.4851881265640259,""token_logprobs"":[-1.4851881265640259]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5476881265640259,""mean_token_logprob"":-1.5476881265640259,""token_logprobs"":[-1.5476881265640259]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.485188007354736,""mean_token_logprob"":-4.485188007354736,""token_logprobs"":[-4.485188007354736]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-5.360188007354736,""mean_token_logprob"":-5.360188007354736,""token_logprobs"":[-5.360188007354736]}]",E,false
36485,Phee,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.0614278316497803,""mean_token_logprob"":-1.0614278316497803,""token_logprobs"":[-1.0614278316497803]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-5.155178070068359,""mean_token_logprob"":-5.155178070068359,""token_logprobs"":[-5.155178070068359]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3739278316497803,""mean_token_logprob"":-1.3739278316497803,""token_logprobs"":[-1.3739278316497803]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3739278316497803,""mean_token_logprob"":-1.3739278316497803,""token_logprobs"":[-1.3739278316497803]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.123928070068359,""mean_token_logprob"":-4.123928070068359,""token_logprobs"":[-4.123928070068359]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.842678070068359,""mean_token_logprob"":-4.842678070068359,""token_logprobs"":[-4.842678070068359]}]",E,false
36522,Twitter,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-0.7261509299278259,""mean_token_logprob"":-0.7261509299278259,""token_logprobs"":[-0.7261509299278259]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.7886509895324707,""mean_token_logprob"":-3.7886509895324707,""token_logprobs"":[-3.7886509895324707]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4761509895324707,""mean_token_logprob"":-1.4761509895324707,""token_logprobs"":[-1.4761509895324707]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.7261509895324707,""mean_token_logprob"":-1.7261509895324707,""token_logprobs"":[-1.7261509895324707]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.163650989532471,""mean_token_logprob"":-4.163650989532471,""token_logprobs"":[-4.163650989532471]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.726150989532471,""mean_token_logprob"":-4.726150989532471,""token_logprobs"":[-4.726150989532471]}]",E,false
405841,Infant Cry,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-0.9695726037025452,""mean_token_logprob"":-0.9695726037025452,""token_logprobs"":[-0.9695726037025452]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.4070725440979004,""mean_token_logprob"":-3.4070725440979004,""token_logprobs"":[-3.4070725440979004]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5320725440979004,""mean_token_logprob"":-1.5320725440979004,""token_logprobs"":[-1.5320725440979004]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5320725440979004,""mean_token_logprob"":-1.5320725440979004,""token_logprobs"":[-1.5320725440979004]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.6570725440979,""mean_token_logprob"":-4.6570725440979,""token_logprobs"":[-4.6570725440979]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-5.2195725440979,""mean_token_logprob"":-5.2195725440979,""token_logprobs"":[-5.2195725440979]}]",E,true
408631,Phee,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-0.9463367462158203,""mean_token_logprob"":-0.9463367462158203,""token_logprobs"":[-0.9463367462158203]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.82133674621582,""mean_token_logprob"":-4.82133674621582,""token_logprobs"":[-4.82133674621582]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3838367462158203,""mean_token_logprob"":-1.3838367462158203,""token_logprobs"":[-1.3838367462158203]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5088367462158203,""mean_token_logprob"":-1.5088367462158203,""token_logprobs"":[-1.5088367462158203]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.9463367462158203,""mean_token_logprob"":-3.9463367462158203,""token_logprobs"":[-3.9463367462158203]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.88383674621582,""mean_token_logprob"":-4.88383674621582,""token_logprobs"":[-4.88383674621582]}]",E,false
50919,Tsik,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-0.8350450396537781,""mean_token_logprob"":-0.8350450396537781,""token_logprobs"":[-0.8350450396537781]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.866294860839844,""mean_token_logprob"":-4.866294860839844,""token_logprobs"":[-4.866294860839844]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5225450992584229,""mean_token_logprob"":-1.5225450992584229,""token_logprobs"":[-1.5225450992584229]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5225450992584229,""mean_token_logprob"":-1.5225450992584229,""token_logprobs"":[-1.5225450992584229]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.272544860839844,""mean_token_logprob"":-4.272544860839844,""token_logprobs"":[-4.272544860839844]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.897544860839844,""mean_token_logprob"":-4.897544860839844,""token_logprobs"":[-4.897544860839844]}]",E,false
51436,Trill,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.2253544330596924,""mean_token_logprob"":-1.2253544330596924,""token_logprobs"":[-1.2253544330596924]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.162854194641113,""mean_token_logprob"":-4.162854194641113,""token_logprobs"":[-4.162854194641113]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4128544330596924,""mean_token_logprob"":-1.4128544330596924,""token_logprobs"":[-1.4128544330596924]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3503544330596924,""mean_token_logprob"":-1.3503544330596924,""token_logprobs"":[-1.3503544330596924]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.287854194641113,""mean_token_logprob"":-4.287854194641113,""token_logprobs"":[-4.287854194641113]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.662854194641113,""mean_token_logprob"":-4.662854194641113,""token_logprobs"":[-4.662854194641113]}]",E,false
517703,Trill,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.2831374406814575,""mean_token_logprob"":-1.2831374406814575,""token_logprobs"":[-1.2831374406814575]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.939387321472168,""mean_token_logprob"":-3.939387321472168,""token_logprobs"":[-3.939387321472168]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4706374406814575,""mean_token_logprob"":-1.4706374406814575,""token_logprobs"":[-1.4706374406814575]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3456374406814575,""mean_token_logprob"":-1.3456374406814575,""token_logprobs"":[-1.3456374406814575]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.314387321472168,""mean_token_logprob"":-4.314387321472168,""token_logprobs"":[-4.314387321472168]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-5.158137321472168,""mean_token_logprob"":-5.158137321472168,""token_logprobs"":[-5.158137321472168]}]",E,false
